# model=B23TFCUCCMFGMLiteModel tfcu=ccm_tfcu_unravel lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=0.9*bce + 0.08*boundary + 0.02*temporal_consistency aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=312018924 params_trainable=7884989
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_bce_loss,train_boundary_loss,train_temporal_consistency_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean
300,8.2138664e-06,0.072726059,0.072726059,0,0.075227337,0.056780703,0.023950065,,,,,,,,,,,,,0.0010353836,0.31992681,0.39009079,0.28998241,0.25,0.76039236,0.85240194,0.86788904,0.84046275,0.98413819,,,,,,,,,,,,,,,,,,,,,,,
301,8.202462e-06,0.070914402,0.070914402,0,0.07344692,0.054439655,0.022850144,,,,,,,,,,,,,0.0010353896,0.31472457,0.3930099,0.29226553,0.25,0.77695126,0.87036057,0.88430098,0.85919501,0.98592529,,,,,,,,,,,,,,,,,,,,,,,
302,8.1910303e-06,0.074591084,0.074591084,0,0.077064593,0.059180366,0.02492616,,,,,,,,,,,,,0.0010353921,0.31942474,0.38529547,0.29527978,0.25,0.76873693,0.8632692,0.88127327,0.85038295,0.98340772,,,,,,,,,,,,,,,,,,,,,,,
303,8.1795715e-06,0.072429465,0.072429465,0,0.074343393,0.062794703,0.024841809,,,,,,,,,,,,,0.0010354255,0.31603114,0.38926615,0.29470271,0.25,0.79151796,0.88071948,0.89098447,0.87339709,0.98390185,,,,,,,,,,,,,,,,,,,,,,,
304,8.1680857e-06,0.068711532,0.068711532,0,0.070842536,0.056548165,0.021469867,,,,,,,,,,,,,0.001035428,0.32351002,0.38137952,0.29511046,0.25,0.79600831,0.8817792,0.89327067,0.87349664,0.98619614,,,,,,,,,,,,,,,,,,,,,,,
305,8.156573e-06,0.070336196,0.070336196,0,0.072457796,0.057848612,0.024814604,,,,,,,,,,,,,0.0010354086,0.32415632,0.37558381,0.30025986,0.25,0.78575252,0.87593903,0.89466338,0.86109053,0.98528781,,,,,,,,,,,,,,,,,,,,,,,
306,8.1450336e-06,0.069956064,0.069956064,0,0.071963968,0.059355081,0.022004419,,,,,,,,,,,,,0.0010353985,0.31402992,0.3962359,0.28973418,0.25,0.78371688,0.87474351,0.87879752,0.8742611,0.98590773,,,,,,,,,,,,,,,,,,,,,,,
307,8.1334676e-06,0.068510272,0.068510272,0,0.070275395,0.060326087,0.021816543,,,,,,,,,,,,,0.0010354072,0.31891358,0.39626545,0.28482097,0.25,0.78762316,0.87668599,0.88511133,0.87076544,0.98590296,,,,,,,,,,,,,,,,,,,,,,,
308,8.121875e-06,0.068969382,0.068969382,0,0.071074646,0.056576085,0.023805739,,,,,,,,,,,,,0.0010354332,0.31748502,0.38028326,0.30223173,0.25,0.7794633,0.87042895,0.87818711,0.8682418,0.98593122,,,,,,,,,,,,,,,,,,,,,,,
309,8.1102561e-06,0.066863386,0.066863386,0,0.06877417,0.056823934,0.021036034,,,,,,,,,,,,,0.0010354465,0.33036574,0.37633273,0.29330154,0.25,0.79476056,0.88307003,0.90211809,0.86720147,0.98647639,0.085395059,0.72787697,0.8238803,0.80657349,0.88278332,0.98442207,,,,,,,,,,,,,0.0010354656,0.30972803,0.400719,0.28955298,0.25
310,8.0986109e-06,0.068144136,0.068144136,0,0.070369204,0.053693956,0.025816907,,,,,,,,,,,,,0.001035479,0.33056081,0.37514504,0.29429415,0.25,0.78908592,0.87601122,0.88378384,0.87304412,0.98571391,,,,,,,,,,,,,,,,,,,,,,,
311,8.0869394e-06,0.067679966,0.067679966,0,0.069725679,0.05639355,0.020768569,,,,,,,,,,,,,0.0010354973,0.3042644,0.38905166,0.30668394,0.25,0.78743078,0.87621554,0.88888088,0.8664483,0.98572833,,,,,,,,,,,,,,,,,,,,,,,
312,8.075242e-06,0.070711419,0.070711419,0,0.072684996,0.059838601,0.025391777,,,,,,,,,,,,,0.0010355381,0.31039425,0.38686839,0.30273736,0.25,0.77623121,0.86663839,0.88030269,0.85731331,0.98445128,,,,,,,,,,,,,,,,,,,,,,,
313,8.0635186e-06,0.066579455,0.066579455,0,0.068468703,0.056463712,0.022026326,,,,,,,,,,,,,0.0010355489,0.30811048,0.40193317,0.28995635,0.25,0.76064805,0.85568734,0.86564514,0.84701591,0.98636169,,,,,,,,,,,,,,,,,,,,,,,
314,8.0517694e-06,0.065216637,0.065216637,0,0.067075791,0.055229927,0.021501659,,,,,,,,,,,,,0.0010355649,0.31928653,0.38183241,0.29888106,0.25,0.79573385,0.8794961,0.89254825,0.8698173,0.98681908,,,,,,,,,,,,,,,,,,,,,,,
315,8.0399945e-06,0.071166555,0.071166555,0,0.073269484,0.0590499,0.025001504,,,,,,,,,,,,,0.0010355936,0.31494755,0.38768148,0.29737097,0.25,0.7970029,0.87521721,0.88396009,0.87107126,0.98448939,,,,,,,,,,,,,,,,,,,,,,,
316,8.028194e-06,0.070218942,0.070218942,0,0.07235734,0.056982196,0.026938159,,,,,,,,,,,,,0.0010355752,0.31705062,0.39848743,0.28446195,0.25,0.78563484,0.87616382,0.88184324,0.87551352,0.98346518,,,,,,,,,,,,,,,,,,,,,,,
317,8.0163681e-06,0.070945678,0.070945678,0,0.073866726,0.050025863,0.023177874,,,,,,,,,,,,,0.0010356052,0.32886368,0.37638397,0.29475234,0.25,0.72393834,0.82701208,0.87060662,0.79477525,0.9842529,,,,,,,,,,,,,,,,,,,,,,,
318,8.0045168e-06,0.071620633,0.071620633,0,0.073827759,0.058343496,0.025408598,,,,,,,,,,,,,0.0010356635,0.32260234,0.38777189,0.28962577,0.25,0.76058198,0.85570094,0.87786089,0.84418136,0.98274287,,,,,,,,,,,,,,,,,,,,,,,
319,7.9926403e-06,0.081391687,0.081391687,0,0.08464369,0.057689863,0.029858988,,,,,,,,,,,,,0.0010356843,0.30086606,0.38364857,0.31548537,0.25,0.77868719,0.87166596,0.88704289,0.86070243,0.97886863,0.079612546,0.730997,0.82799599,0.82208155,0.87018345,0.9851414,,,,,,,,,,,,,0.0010356792,0.31198735,0.40062004,0.28739261,0.25
320,7.9807387e-06,0.067190365,0.067190365,0,0.068524935,0.063040481,0.023734256,,,,,,,,,,,,,0.0010356919,0.30282158,0.42497776,0.27220066,0.25,0.79744415,0.88497314,0.88556507,0.88823259,0.98469442,,,,,,,,,,,,,,,,,,,,,,,
321,7.9688121e-06,0.071642201,0.071642201,0,0.073576368,0.060895823,0.027590263,,,,,,,,,,,,,0.0010357189,0.33662302,0.37080755,0.29256943,0.25,0.76530983,0.86111463,0.87832544,0.84682323,0.98290304,,,,,,,,,,,,,,,,,,,,,,,
322,7.9568607e-06,0.070338412,0.070338412,0,0.072258835,0.059957091,0.025444782,,,,,,,,,,,,,0.0010357324,0.31396848,0.39554333,0.2904882,0.25,0.76789062,0.85353735,0.88532817,0.83475137,0.98304474,,,,,,,,,,,,,,,,,,,,,,,
323,7.9448845e-06,0.072289867,0.072289867,0,0.074237567,0.06169233,0.027033572,,,,,,,,,,,,,0.0010357887,0.29960655,0.40777871,0.29261474,0.25,0.80478002,0.88936477,0.89629749,0.88524286,0.98288908,,,,,,,,,,,,,,,,,,,,,,,
324,7.9328837e-06,0.072962414,0.072962414,0,0.07561468,0.054656486,0.026834252,,,,,,,,,,,,,0.0010358304,0.33934761,0.36851679,0.2921356,0.25,0.72014771,0.81757044,0.83849821,0.80331951,0.98311308,,,,,,,,,,,,,,,,,,,,,,,
325,7.9208584e-06,0.074537162,0.074537162,0,0.076823899,0.060616716,0.027315834,,,,,,,,,,,,,0.0010358804,0.30486719,0.39579943,0.29933337,0.25,0.72460743,0.83323706,0.86058388,0.81500625,0.98125011,,,,,,,,,,,,,,,,,,,,,,,
326,7.9088087e-06,0.069360809,0.069360809,0,0.071080975,0.060681147,0.026672085,,,,,,,,,,,,,0.0010359504,0.30719196,0.40166914,0.2911389,0.25,0.78497837,0.87457241,0.88821674,0.86338929,0.98329992,,,,,,,,,,,,,,,,,,,,,,,
327,7.8967348e-06,0.065275966,0.065275966,0,0.066858639,0.057871214,0.023674825,,,,,,,,,,,,,0.001035979,0.29974433,0.4104017,0.28985397,0.25,0.77376194,0.86272614,0.8807768,0.85682763,0.98532047,,,,,,,,,,,,,,,,,,,,,,,
328,7.8846367e-06,0.068748633,0.068748633,0,0.070901013,0.056265303,0.021824863,,,,,,,,,,,,,0.001036028,0.31882248,0.38052944,0.30064808,0.25,0.78004287,0.8683633,0.88160003,0.86009503,0.98375031,,,,,,,,,,,,,,,,,,,,,,,
329,7.8725146e-06,0.063394082,0.063394082,0,0.064939293,0.055994791,0.023456864,,,,,,,,,,,,,0.0010361184,0.31040993,0.40363472,0.28595534,0.25,0.80729967,0.88944647,0.89638762,0.88569748,0.98526241,0.075859085,0.72926056,0.82752284,0.80636801,0.88497724,0.98484118,,,,,,,,,,,,,0.0010361465,0.30934481,0.39915387,0.29150132,0.25
330,7.8603686e-06,0.065151852,0.065151852,0,0.06697956,0.055078692,0.023197752,,,,,,,,,,,,,0.0010361465,0.30666662,0.39351632,0.29981706,0.25,0.7885363,0.87725318,0.89289152,0.86604803,0.98508539,,,,,,,,,,,,,,,,,,,,,,,
331,7.8481989e-06,0.06720111,0.06720111,0,0.069042775,0.05722798,0.024218868,,,,,,,,,,,,,0.001036196,0.32842584,0.37736752,0.29420666,0.25,0.78657822,0.87522692,0.88214706,0.87091519,0.98384666,,,,,,,,,,,,,,,,,,,,,,,
332,7.8360055e-06,0.069032658,0.069032658,0,0.071092503,0.05675595,0.025446592,,,,,,,,,,,,,0.0010362045,0.31946809,0.39271999,0.28781192,0.25,0.72802388,0.82940159,0.86778435,0.81596431,0.98431338,,,,,,,,,,,,,,,,,,,,,,,
333,7.8237886e-06,0.063056885,0.063056885,0,0.064237554,0.059470386,0.024272829,,,,,,,,,,,,,0.001036202,0.29890397,0.38964547,0.31145055,0.25,0.80688156,0.88948942,0.90178632,0.88046765,0.98519165,,,,,,,,,,,,,,,,,,,,,,,
334,7.8115483e-06,0.066490854,0.066490854,0,0.068153351,0.058580328,0.023320722,,,,,,,,,,,,,0.0010362259,0.31574324,0.37983879,0.30441798,0.25,0.75783585,0.85287526,0.87320593,0.83835308,0.98384732,,,,,,,,,,,,,,,,,,,,,,,
335,7.7992847e-06,0.067145781,0.067145781,0,0.068830943,0.058529646,0.025778121,,,,,,,,,,,,,0.001036266,0.30431211,0.39160525,0.30408265,0.25,0.7721043,0.86696733,0.8778542,0.85879586,0.9841369,,,,,,,,,,,,,,,,,,,,,,,
336,7.7869979e-06,0.069687151,0.069687151,0,0.071412944,0.06059594,0.028391348,,,,,,,,,,,,,0.0010363246,0.30670629,0.38138664,0.31190707,0.25,0.73477657,0.83141055,0.88896893,0.8048511,0.98263307,,,,,,,,,,,,,,,,,,,,,,,
337,7.7746881e-06,0.0634109,0.0634109,0,0.064816293,0.057819016,0.022535827,,,,,,,,,,,,,0.0010363356,0.30595955,0.39807636,0.29596409,0.25,0.77242197,0.86876298,0.88017114,0.86008125,0.98521668,,,,,,,,,,,,,,,,,,,,,,,
338,7.7623555e-06,0.063158488,0.063158488,0,0.064546283,0.057355413,0.023920036,,,,,,,,,,,,,0.0010363793,0.30335233,0.40990761,0.28674007,0.25,0.7841295,0.87163524,0.88476292,0.86153039,0.98535678,,,,,,,,,,,,,,,,,,,,,,,
339,7.75e-06,0.064922258,0.064922258,0,0.066390263,0.058788335,0.023397826,,,,,,,,,,,,,0.0010364058,0.31056136,0.38936167,0.30007697,0.25,0.76592988,0.86034487,0.88291293,0.84527773,0.98482102,0.082117447,0.71861305,0.81613905,0.78573653,0.89795439,0.98342448,,,,,,,,,,,,,0.0010364227,0.30793706,0.40015707,0.29190588,0.25
340,7.7376219e-06,0.062174279,0.062174279,0,0.063663923,0.055243137,0.022864948,,,,,,,,,,,,,0.0010364368,0.31145777,0.39806475,0.29047748,0.25,0.75920344,0.84718291,0.85575809,0.84067747,0.98571706,,,,,,,,,,,,,,,,,,,,,,,
341,7.7252212e-06,0.06270491,0.06270491,0,0.064170996,0.056034279,0.023413654,,,,,,,,,,,,,0.0010364676,0.31451609,0.39245025,0.29303366,0.25,0.79356828,0.88300066,0.89132775,0.87647502,0.98525316,,,,,,,,,,,,,,,,,,,,,,,
342,7.7127982e-06,0.062874387,0.062874387,0,0.064113935,0.058884898,0.023052766,,,,,,,,,,,,,0.001036496,0.31986363,0.40178461,0.27835176,0.25,0.77924104,0.87036767,0.88725768,0.85881563,0.9846883,,,,,,,,,,,,,,,,,,,,,,,
343,7.7003528e-06,0.065290475,0.065290475,0,0.066606805,0.060022313,0.027128336,,,,,,,,,,,,,0.0010365111,0.30821012,0.39338727,0.29840262,0.25,0.78751629,0.8770038,0.88816564,0.86922301,0.98338785,,,,,,,,,,,,,,,,,,,,,,,
344,7.6878853e-06,0.061769507,0.061769507,0,0.062940257,0.057879273,0.024646722,,,,,,,,,,,,,0.0010365257,0.29720378,0.40790297,0.29489326,0.25,0.78713333,0.87422353,0.88529106,0.86536402,0.98509502,,,,,,,,,,,,,,,,,,,,,,,
345,7.6753958e-06,0.064120962,0.064120962,0,0.065523535,0.058336924,0.024141455,,,,,,,,,,,,,0.0010365322,0.30907246,0.38989283,0.3010347,0.25,0.78344043,0.87292423,0.88497191,0.86266646,0.98384811,,,,,,,,,,,,,,,,,,,,,,,
346,7.6628843e-06,0.063017332,0.063017332,0,0.064290623,0.058423334,0.024095305,,,,,,,,,,,,,0.00103654,0.29837855,0.40388172,0.29773974,0.25,0.76644997,0.85781083,0.88494493,0.83802614,0.984376,,,,,,,,,,,,,,,,,,,,,,,
347,7.6503511e-06,0.063872062,0.063872062,0,0.065007802,0.060896754,0.024665008,,,,,,,,,,,,,0.0010365857,0.31062387,0.3893414,0.30003472,0.25,0.79408217,0.87859927,0.87712392,0.88144731,0.98374751,,,,,,,,,,,,,,,,,,,,,,,
348,7.6377962e-06,0.059034485,0.059034485,0,0.060466499,0.052075947,0.022428072,,,,,,,,,,,,,0.0010366228,0.30854657,0.39329114,0.29816229,0.25,0.7969275,0.88059238,0.90047473,0.8655242,0.98633121,,,,,,,,,,,,,,,,,,,,,,,
349,7.6252198e-06,0.060500159,0.060500159,0,0.061579087,0.05822027,0.021068068,,,,,,,,,,,,,0.0010366501,0.2951632,0.42164996,0.28318684,0.25,0.76918063,0.86208349,0.87296645,0.85370622,0.98613563,0.074274545,0.72167781,0.81957308,0.7900057,0.89563591,0.98401142,,,,,,,,,,,,,0.0010366695,0.30810685,0.39957383,0.29231931,0.25
350,7.612622e-06,0.057486183,0.057486183,0,0.058633731,0.054040812,0.01962811,,,,,,,,,,,,,0.0010366704,0.300326,0.39109504,0.30857896,0.25,0.76787633,0.85806625,0.87382827,0.84865312,0.98733761,,,,,,,,,,,,,,,,,,,,,,,
351,7.600003e-06,0.065089639,0.065089639,0,0.066725492,0.056718161,0.024962223,,,,,,,,,,,,,0.0010366866,0.32817635,0.3660206,0.30580305,0.25,0.7441819,0.84540099,0.86851155,0.827183,0.98365391,,,,,,,,,,,,,,,,,,,,,,,
352,7.5873627e-06,0.061714754,0.061714754,0,0.063002664,0.056532846,0.024486479,,,,,,,,,,,,,0.0010367208,0.29663562,0.39226666,0.31109773,0.25,0.75750937,0.85099706,0.86768114,0.84244843,0.98517702,,,,,,,,,,,,,,,,,,,,,,,
353,7.5747015e-06,0.06735158,0.06735158,0,0.068633655,0.062769302,0.027987417,,,,,,,,,,,,,0.0010367218,0.31466692,0.39437025,0.29096283,0.25,0.76863145,0.86174892,0.88402148,0.84447444,0.98189974,,,,,,,,,,,,,,,,,,,,,,,
354,7.5620193e-06,0.058894786,0.058894786,0,0.059665752,0.059071712,0.023493766,,,,,,,,,,,,,0.0010367279,0.31611853,0.38085697,0.30302451,0.25,0.80899203,0.89197948,0.89667537,0.8877313,0.98562849,,,,,,,,,,,,,,,,,,,,,,,
355,7.5493164e-06,0.060351399,0.060351399,0,0.061351523,0.058147148,0.024162894,,,,,,,,,,,,,0.0010367479,0.30710946,0.39865439,0.29423615,0.25,0.79200666,0.8786563,0.8879452,0.87371187,0.98535121,,,,,,,,,,,,,,,,,,,,,,,
356,7.5365929e-06,0.059002974,0.059002974,0,0.060227346,0.054460766,0.022075171,,,,,,,,,,,,,0.0010367367,0.32980579,0.3783823,0.2918119,0.25,0.77158766,0.85644132,0.88373469,0.8445653,0.98498181,,,,,,,,,,,,,,,,,,,,,,,
357,7.5238489e-06,0.062596167,0.062596167,0,0.063906679,0.056790484,0.026845977,,,,,,,,,,,,,0.0010367837,0.30652534,0.40325859,0.29021607,0.25,0.79472129,0.88141092,0.89596504,0.87044497,0.98359966,,,,,,,,,,,,,,,,,,,,,,,
358,7.5110844e-06,0.05740687,0.05740687,0,0.058389892,0.054936241,0.023053487,,,,,,,,,,,,,0.0010367986,0.3200504,0.39280046,0.28714913,0.25,0.76542971,0.85121554,0.90448247,0.82940578,0.98640904,,,,,,,,,,,,,,,,,,,,,,,
359,7.4982998e-06,0.058647833,0.058647833,0,0.059568023,0.057319657,0.022552028,,,,,,,,,,,,,0.0010368413,0.30507069,0.4037482,0.29118111,0.25,0.78166125,0.87215426,0.882661,0.86685398,0.98568902,0.071701732,0.72384665,0.82109487,0.8033279,0.88311065,0.98423368,,,,,,,,,,,,,0.0010368476,0.30744872,0.40218457,0.29036672,0.25
360,7.485495e-06,0.05999909,0.05999909,0,0.061028822,0.057563574,0.02340331,,,,,,,,,,,,,0.0010368613,0.31743242,0.39043183,0.29213575,0.25,0.78208127,0.87283297,0.88790269,0.86227571,0.98562034,,,,,,,,,,,,,,,,,,,,,,,
361,7.4726702e-06,0.063018683,0.063018683,0,0.064463117,0.056230592,0.025171582,,,,,,,,,,,,,0.0010368998,0.30762584,0.39878322,0.29359094,0.25,0.75068851,0.84758802,0.86812625,0.83426565,0.98383757,,,,,,,,,,,,,,,,,,,,,,,
362,7.4598255e-06,0.061563804,0.061563804,0,0.063085368,0.05355186,0.025141309,,,,,,,,,,,,,0.0010369902,0.30157881,0.39981588,0.29860531,0.25,0.76012592,0.85849805,0.89015233,0.83318228,0.98411344,,,,,,,,,,,,,,,,,,,,,,,
363,7.4469611e-06,0.063157153,0.063157153,0,0.064145959,0.061063609,0.027035085,,,,,,,,,,,,,0.0010370144,0.29658255,0.40876263,0.29465482,0.25,0.75992304,0.85302178,0.88306906,0.83254642,0.98286864,,,,,,,,,,,,,,,,,,,,,,,
364,7.4340771e-06,0.061481761,0.061481761,0,0.06301235,0.053724197,0.023635603,,,,,,,,,,,,,0.0010369924,0.30283607,0.40098337,0.29618057,0.25,0.76441495,0.8606327,0.88118623,0.84633635,0.98452543,,,,,,,,,,,,,,,,,,,,,,,
365,7.4211736e-06,0.057817835,0.057817835,0,0.058827822,0.054366838,0.026172465,,,,,,,,,,,,,0.0010369995,0.32048574,0.38158269,0.29793157,0.25,0.79211777,0.87056233,0.88442011,0.86306904,0.98528852,,,,,,,,,,,,,,,,,,,,,,,
366,7.4082508e-06,0.060434729,0.060434729,0,0.061233223,0.060587554,0.023891262,,,,,,,,,,,,,0.0010370053,0.32006296,0.39069371,0.28924333,0.25,0.76922227,0.86265821,0.87202951,0.85799288,0.98438036,,,,,,,,,,,,,,,,,,,,,,,
367,7.3953088e-06,0.060118763,0.060118763,0,0.061168266,0.057321059,0.02408198,,,,,,,,,,,,,0.0010370286,0.32151702,0.39833802,0.28014496,0.25,0.7620076,0.86032657,0.88163721,0.84399653,0.98405968,,,,,,,,,,,,,,,,,,,,,,,
368,7.3823476e-06,0.06132833,0.06132833,0,0.062765512,0.054668448,0.023294733,,,,,,,,,,,,,0.0010370593,0.31097864,0.39181275,0.29720862,0.25,0.74439017,0.84635989,0.88086952,0.82084714,0.98374639,,,,,,,,,,,,,,,,,,,,,,,
369,7.3693676e-06,0.066457253,0.066457253,0,0.067761841,0.061224677,0.028681175,,,,,,,,,,,,,0.0010370734,0.30333516,0.40154101,0.29512383,0.25,0.77909106,0.87247353,0.88755719,0.8621792,0.98138641,0.074065448,0.72004534,0.81682629,0.78660559,0.89742429,0.9837631,,,,,,,,,,,,,0.001037076,0.30410505,0.40244948,0.29344547,0.25
370,7.3563687e-06,0.059787159,0.059787159,0,0.061223905,0.052289041,0.025126067,,,,,,,,,,,,,0.0010370831,0.29045428,0.40153821,0.30800751,0.25,0.77511799,0.86845663,0.88104724,0.85958255,0.98413582,,,,,,,,,,,,,,,,,,,,,,,
371,7.3433511e-06,0.055776524,0.055776524,0,0.056553918,0.05562942,0.021382254,,,,,,,,,,,,,0.0010370916,0.30640902,0.40349647,0.29009451,0.25,0.79268321,0.87947422,0.90294433,0.86261626,0.98603727,,,,,,,,,,,,,,,,,,,,,,,
372,7.3303149e-06,0.057344615,0.057344615,0,0.058006574,0.058470689,0.023052337,,,,,,,,,,,,,0.0010370991,0.31584398,0.38526447,0.29889155,0.25,0.77988476,0.8658879,0.88015024,0.85786364,0.98560437,,,,,,,,,,,,,,,,,,,,,,,
373,7.3172603e-06,0.052544914,0.052544914,0,0.053371085,0.051649248,0.018949955,,,,,,,,,,,,,0.0010370717,0.3146811,0.38517025,0.30014866,0.25,0.7697916,0.85342586,0.85987481,0.85030575,0.98775665,,,,,,,,,,,,,,,,,,,,,,,
374,7.3041874e-06,0.058771852,0.058771852,0,0.059935519,0.054306154,0.024269652,,,,,,,,,,,,,0.0010370881,0.29903246,0.39379746,0.30717007,0.25,0.75759814,0.85630388,0.87846787,0.83859418,0.98508967,,,,,,,,,,,,,,,,,,,,,,,
375,7.2910963e-06,0.060139588,0.060139588,0,0.060936961,0.059280478,0.027694321,,,,,,,,,,,,,0.001037125,0.30572251,0.39631173,0.29796576,0.25,0.77834917,0.86915978,0.88691206,0.85681171,0.98320025,,,,,,,,,,,,,,,,,,,,,,,
376,7.2779873e-06,0.053379632,0.053379632,0,0.054051474,0.053966276,0.020800178,,,,,,,,,,,,,0.0010371426,0.30478994,0.38899367,0.30621639,0.25,0.81186291,0.89233853,0.89371393,0.89257658,0.98669643,,,,,,,,,,,,,,,,,,,,,,,
377,7.2648603e-06,0.05893043,0.05893043,0,0.059486715,0.060624858,0.027119998,,,,,,,,,,,,,0.0010371581,0.29886209,0.40216385,0.29897406,0.25,0.78750843,0.87583538,0.88829395,0.86645496,0.98385501,,,,,,,,,,,,,,,,,,,,,,,
378,7.2517155e-06,0.060889319,0.060889319,0,0.062176794,0.055334276,0.025173164,,,,,,,,,,,,,0.0010371777,0.30836567,0.41130393,0.2803304,0.25,0.76899115,0.86020932,0.87868653,0.84663146,0.9842004,,,,,,,,,,,,,,,,,,,,,,,
379,7.2385531e-06,0.059642144,0.059642144,0,0.06056273,0.058073278,0.024491371,,,,,,,,,,,,,0.0010371585,0.30780434,0.40403487,0.28816078,0.25,0.79197679,0.8802925,0.90566857,0.86061804,0.9847977,0.066829003,0.72690602,0.82397714,0.81339923,0.8755053,0.98455327,,,,,,,,,,,,,0.0010371528,0.30481656,0.40694814,0.28823529,0.25
380,7.2253731e-06,0.052934196,0.052934196,0,0.0538863,0.050555238,0.019605425,,,,,,,,,,,,,0.0010371593,0.3147523,0.38921102,0.29603669,0.25,0.78632737,0.87382106,0.88897391,0.86206287,0.98701814,,,,,,,,,,,,,,,,,,,,,,,
381,7.2121759e-06,0.052929835,0.052929835,0,0.053157419,0.057929497,0.022689984,,,,,,,,,,,,,0.0010371728,0.29844932,0.40328591,0.29826477,0.25,0.82336631,0.90056912,0.90378858,0.89844862,0.98602225,,,,,,,,,,,,,,,,,,,,,,,
382,7.1989613e-06,0.051041683,0.051041683,0,0.052095536,0.046893728,0.020210168,,,,,,,,,,,,,0.0010371929,0.30203083,0.39915652,0.29881265,0.25,0.78693016,0.87513673,0.88504759,0.86918775,0.98773885,,,,,,,,,,,,,,,,,,,,,,,
383,7.1857297e-06,0.057746558,0.057746558,0,0.058469617,0.058077524,0.023885072,,,,,,,,,,,,,0.0010372235,0.29679908,0.40801695,0.29518396,0.25,0.77023288,0.8647213,0.88366489,0.851698,0.9848554,,,,,,,,,,,,,,,,,,,,,,,
384,7.1724811e-06,0.057068767,0.057068767,0,0.057590026,0.059749789,0.022888073,,,,,,,,,,,,,0.0010372315,0.29962061,0.4080225,0.2923569,0.25,0.78848,0.87821922,0.89138062,0.86944311,0.98511558,,,,,,,,,,,,,,,,,,,,,,,
385,7.1592156e-06,0.054645096,0.054645096,0,0.055227529,0.05627906,0.021899823,,,,,,,,,,,,,0.0010372329,0.3157488,0.38479513,0.29945606,0.25,0.78893979,0.87662333,0.88541382,0.87208544,0.98552012,,,,,,,,,,,,,,,,,,,,,,,
386,7.1459334e-06,0.051763538,0.051763538,0,0.052267402,0.053702931,0.021332197,,,,,,,,,,,,,0.0010372215,0.31385605,0.39245401,0.29368994,0.25,0.8049022,0.88125044,0.90252388,0.87227315,0.98699986,,,,,,,,,,,,,,,,,,,,,,,
387,7.1326347e-06,0.057689968,0.057689968,0,0.058727185,0.054880456,0.022253314,,,,,,,,,,,,,0.0010372147,0.3008899,0.39623163,0.30287847,0.25,0.77792142,0.83647607,0.85040477,0.8257386,0.98441102,,,,,,,,,,,,,,,,,,,,,,,
388,7.1193195e-06,0.053959734,0.053959734,0,0.054325448,0.058152312,0.020732356,,,,,,,,,,,,,0.0010372436,0.31833931,0.37934435,0.30231634,0.25,0.79760683,0.88301973,0.89113142,0.87835194,0.98640792,,,,,,,,,,,,,,,,,,,,,,,
389,7.105988e-06,0.053146792,0.053146792,0,0.053725837,0.054203282,0.022863896,,,,,,,,,,,,,0.001037248,0.31866761,0.37621209,0.30512029,0.25,0.78987935,0.87494255,0.89332758,0.86536243,0.98619153,0.064637599,0.7265186,0.82586438,0.84640329,0.83521302,0.98477768,,,,,,,,,,,,,0.0010372582,0.30598477,0.4037496,0.29026563,0.25
390,7.0926403e-06,0.05475765,0.05475765,0,0.055496311,0.054661404,0.021902974,,,,,,,,,,,,,0.0010372702,0.31453786,0.39788256,0.28757957,0.25,0.73456894,0.835617,0.8622652,0.82123745,0.9856593,,,,,,,,,,,,,,,,,,,,,,,
391,7.0792766e-06,0.059584399,0.059584399,0,0.060107318,0.062041129,0.026226177,,,,,,,,,,,,,0.0010372499,0.30816488,0.40746735,0.28436776,0.25,0.72955444,0.81304897,0.86107137,0.80344909,0.98351525,,,,,,,,,,,,,,,,,,,,,,,
392,7.065897e-06,0.060544348,0.060544348,0,0.061710585,0.055754066,0.027224897,,,,,,,,,,,,,0.0010372674,0.31605609,0.38689757,0.29704634,0.25,0.79234115,0.87965668,0.89298256,0.87003953,0.98309838,,,,,,,,,,,,,,,,,,,,,,,
