epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_temporal_encoder_enabled,train_ttf_enabled,train_ttf_patch_count,train_ttf_temporal_len,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_temporal_encoder_enabled,val_ttf_enabled,val_ttf_patch_count,val_ttf_temporal_len
331,7.8481989e-06,0.27493152,0.27493152,,,,,,,,,,,,,,,,,,,0.018571981,0.00013955552,0.27493152,,0.052814315,,0.2095247,0.06296253,,,0.77719785,0.87117657,0.84880401,0.89636328,0.98462923,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,7.8360055e-06,0.28703373,0.28703373,,,,,,,,,,,,,,,,,,,0.018658447,0.00015026323,0.28703373,,0.050954864,,0.22352361,0.062776304,,,0.79045908,0.87915765,0.85600966,0.90594473,0.9855576,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,7.8237886e-06,0.23487734,0.23487734,,,,,,,,,,,,,,,,,,,0.018645714,0.00014466489,0.23487734,,0.045787039,,0.17701189,0.060392072,,,0.83354811,0.90633941,0.89395691,0.92029259,0.98638288,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,7.8115483e-06,0.26678381,0.26678381,,,,,,,,,,,,,,,,,,,0.018425496,0.00012679876,0.26678381,,0.050403383,,0.20390581,0.062373063,,,0.811915,0.89270157,0.88066373,0.90683898,0.98537266,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,7.7992847e-06,0.25749023,0.25749023,,,,,,,,,,,,,,,,,,,0.018317668,0.00011912744,0.25749023,,0.050122702,,0.1951535,0.061070124,,,0.80127018,0.88748418,0.87305676,0.9038722,0.98577966,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,7.7869979e-06,0.25542633,0.25542633,,,,,,,,,,,,,,,,,,,0.018260561,0.00011391323,0.25542633,,0.052183705,,0.19089738,0.061726203,,,0.81163099,0.89452524,0.87691429,0.91458849,0.98475568,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,7.7746881e-06,0.26570154,0.26570154,,,,,,,,,,,,,,,,,,,0.018264771,0.00011642568,0.26570154,,0.052320841,,0.20017961,0.066005436,,,0.78933153,0.87853471,0.8602757,0.8991264,0.98446938,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,7.7623555e-06,0.26583335,0.26583335,,,,,,,,,,,,,,,,,,,0.01828715,0.00011500312,0.26583335,,0.050329923,,0.2032939,0.061047616,,,0.79750511,0.88263253,0.86386516,0.90543102,0.98541617,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,7.75e-06,0.27808812,0.27808812,,,,,,,,,,,,,,,,,,,0.018208822,0.00010337597,0.27808812,,0.051641349,,0.21393001,0.062583804,,,0.79050569,0.87910474,0.86298116,0.89820772,0.98510197,1,1,1024,4,0.31216777,0.31216777,,,,,,,,,,,,,,,,,,,0.01809187,8.2703483e-05,0.31216777,,0.070457928,,0.22456529,0.085722754,,,0.75297182,0.84626349,0.84446891,0.87754001,0.98035444,1,1,1024,4
340,7.7376219e-06,0.26850673,0.26850673,,,,,,,,,,,,,,,,,,,0.018037923,0.0001003423,0.26850673,,0.048128669,,0.20847364,0.059522141,,,0.80086488,0.88493663,0.86428249,0.90876576,0.98633353,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,7.7252212e-06,0.25451301,0.25451301,,,,,,,,,,,,,,,,,,,0.01799825,9.7076219e-05,0.25451301,,0.046974408,,0.19583484,0.058518838,,,0.80883575,0.89214828,0.87493074,0.91142209,0.98659368,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,7.7127982e-06,0.2562104,0.2562104,,,,,,,,,,,,,,,,,,,0.018032837,0.00010100147,0.2562104,,0.053136892,,0.19007704,0.064982339,,,0.79395356,0.88153582,0.86211924,0.90415002,0.98414097,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,7.7003528e-06,0.25748417,0.25748417,,,,,,,,,,,,,,,,,,,0.017932129,9.8872653e-05,0.25748417,,0.052622909,,0.19146367,0.066987968,,,0.80843779,0.8921045,0.8785892,0.90720537,0.98432703,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,7.6878853e-06,0.26413174,0.26413174,,,,,,,,,,,,,,,,,,,0.017873128,9.5511273e-05,0.26413174,,0.053385967,,0.19792526,0.064102578,,,0.80317253,0.88625044,0.8676404,0.90753926,0.98387457,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,7.6753958e-06,0.2476002,0.2476002,,,,,,,,,,,,,,,,,,,0.017881266,9.5036977e-05,0.2476002,,0.050591847,,0.18438775,0.063103055,,,0.80187483,0.88608371,0.86792669,0.90616998,0.98480256,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,7.6628843e-06,0.26923838,0.26923838,,,,,,,,,,,,,,,,,,,0.017892456,8.8335795e-05,0.26923838,,0.049647306,,0.20742629,0.060823928,,,0.80290876,0.88628592,0.86366065,0.91320993,0.98520447,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,7.6503511e-06,0.248397,0.248397,,,,,,,,,,,,,,,,,,,0.017920939,8.7889423e-05,0.248397,,0.049270028,,0.18698698,0.060699952,,,0.81059204,0.89100565,0.87356189,0.91016726,0.98547436,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,7.6377962e-06,0.26119304,0.26119304,,,,,,,,,,,,,,,,,,,0.018011475,9.4268828e-05,0.26119304,,0.045900097,,0.20364266,0.058251397,,,0.81092155,0.89140929,0.87673914,0.90806873,0.98678329,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,7.6252198e-06,0.25965145,0.25965145,,,,,,,,,,,,,,,,,,,0.01803182,8.777776e-05,0.25965145,,0.045831667,,0.20272575,0.055470147,,,0.79430826,0.88175179,0.85836792,0.90890323,0.98711445,1,1,1024,4,0.29363989,0.29363989,,,,,,,,,,,,,,,,,,,0.018086314,7.9105598e-05,0.29363989,,0.068211137,,0.20880325,0.083127517,,,0.76127873,0.85262744,0.85333183,0.87603397,0.98147099,1,1,1024,4
350,7.612622e-06,0.27369154,0.27369154,,,,,,,,,,,,,,,,,,,0.018135579,9.4811972e-05,0.27369154,,0.048142349,,0.21418739,0.056809033,,,0.78146203,0.87337974,0.85451094,0.89624993,0.98650204,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,7.600003e-06,0.25766019,0.25766019,,,,,,,,,,,,,,,,,,,0.018107096,9.0278132e-05,0.25766019,,0.048279115,,0.19773888,0.058210972,,,0.80307287,0.88687107,0.86739504,0.90916434,0.98648933,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,7.5873627e-06,0.26593883,0.26593883,,,,,,,,,,,,,,,,,,,0.018071493,9.1248189e-05,0.26593883,,0.048866627,,0.20499754,0.060373356,,,0.79091412,0.87944297,0.85532351,0.9067227,0.98595273,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,7.5747015e-06,0.24585951,0.24585951,,,,,,,,,,,,,,,,,,,0.017903646,8.9468355e-05,0.24585951,,0.051932214,,0.18039013,0.067685856,,,0.81157171,0.89339615,0.87827076,0.91106993,0.98395979,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,7.5620193e-06,0.2302533,0.2302533,,,,,,,,,,,,,,,,,,,0.017923991,8.7677651e-05,0.2302533,,0.045235895,,0.17374439,0.056365049,,,0.82036769,0.8994596,0.88315035,0.91761032,0.9867118,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,7.5493164e-06,0.25065228,0.25065228,,,,,,,,,,,,,,,,,,,0.017976888,9.2727905e-05,0.25065228,,0.045201358,,0.19446367,0.054936277,,,0.81311088,0.89273103,0.87539179,0.9122476,0.98695435,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,7.5365929e-06,0.23120784,0.23120784,,,,,,,,,,,,,,,,,,,0.018051147,9.8054793e-05,0.23120784,,0.0412453,,0.17957151,0.051955186,,,0.82664957,0.90192339,0.8854338,0.92103619,0.98774393,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,7.5238489e-06,0.2373463,0.2373463,,,,,,,,,,,,,,,,,,,0.018158976,0.00010055567,0.2373463,,0.050466747,,0.17435018,0.062646851,,,0.80918159,0.89130343,0.87706764,0.90750283,0.98428094,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,7.5110844e-06,0.25828311,0.25828311,,,,,,,,,,,,,,,,,,,0.018214925,0.00010049051,0.25828311,,0.048030374,,0.19780721,0.062227641,,,0.80287877,0.88593894,0.86632205,0.90866606,0.98597287,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,7.4982998e-06,0.25051115,0.25051115,,,,,,,,,,,,,,,,,,,0.01823527,0.00010811212,0.25051115,,0.048110823,,0.19069987,0.058502305,,,0.80220008,0.8868891,0.86516648,0.91159415,0.98593241,1,1,1024,4,0.27894789,0.27894789,,,,,,,,,,,,,,,,,,,0.018218072,8.3304305e-05,0.27894789,,0.065035615,,0.19777421,0.080690316,,,0.76714776,0.85657119,0.84826731,0.88753454,0.98198083,1,1,1024,4
360,7.485495e-06,0.28968532,0.28968532,,,,,,,,,,,,,,,,,,,0.01817627,0.00010152356,0.28968532,,0.047706166,,0.23004696,0.059660977,,,0.78193561,0.87216674,0.85121143,0.89823049,0.98657688,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,7.4726702e-06,0.26177968,0.26177968,,,,,,,,,,,,,,,,,,,0.018109131,9.4754385e-05,0.26177968,,0.049778713,,0.19963373,0.061836195,,,0.79630527,0.88321178,0.86021443,0.90927575,0.9847079,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,7.4598255e-06,0.26481432,0.26481432,,,,,,,,,,,,,,,,,,,0.018109131,0.00010730669,0.26481432,,0.051083072,,0.20112443,0.063034089,,,0.78986404,0.87851771,0.86824442,0.89112715,0.98465605,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,7.4469611e-06,0.24327488,0.24327488,,,,,,,,,,,,,,,,,,,0.018209839,0.00010304697,0.24327488,,0.045518248,,0.18542757,0.06164527,,,0.8110758,0.89246932,0.8799505,0.90699377,0.98629292,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,7.4340771e-06,0.25374422,0.25374422,,,,,,,,,,,,,,,,,,,0.018259684,0.00010005394,0.25374422,,0.046457574,,0.19603519,0.056257309,,,0.79409245,0.881652,0.85663285,0.91097596,0.98628854,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,7.4211736e-06,0.25073115,0.25073115,,,,,,,,,,,,,,,,,,,0.01828715,0.000108186,0.25073115,,0.051782814,,0.18575232,0.065980034,,,0.81549023,0.89451793,0.87607611,0.91504716,0.98509908,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,7.4082508e-06,0.24228625,0.24228625,,,,,,,,,,,,,,,,,,,0.018301392,0.00010063178,0.24228625,,0.045768954,,0.18521522,0.056510341,,,0.80749548,0.88977096,0.87141957,0.91051882,0.9867191,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,7.3953088e-06,0.2485584,0.2485584,,,,,,,,,,,,,,,,,,,0.018204753,0.00010298173,0.2485584,,0.048216902,,0.188233,0.060542472,,,0.80972534,0.89226952,0.88029596,0.90623678,0.98551581,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,7.3823476e-06,0.2586588,0.2586588,,,,,,,,,,,,,,,,,,,0.018163045,9.3795629e-05,0.2586588,,0.047347506,,0.1996772,0.05817049,,,0.79449124,0.88189939,0.86143767,0.90519425,0.9859234,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,7.3693676e-06,0.25570318,0.25570318,,,,,,,,,,,,,,,,,,,0.018137614,9.0919299e-05,0.25570318,,0.046827472,,0.19736071,0.057575007,,,0.79633921,0.88332042,0.86997428,0.89850683,0.98643434,1,1,1024,4,0.2872484,0.2872484,,,,,,,,,,,,,,,,,,,0.018142616,7.3134047e-05,0.2872484,,0.070001637,,0.20016183,0.085424646,,,0.7637748,0.85379616,0.83849647,0.89434298,0.98112632,1,1,1024,4
370,7.3563687e-06,0.22181502,0.22181502,,,,,,,,,,,,,,,,,,,0.018217977,9.8097834e-05,0.22181502,,0.04261004,,0.16766801,0.057684867,,,0.8240534,0.90243574,0.88506991,0.92169396,0.98697548,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,7.3433511e-06,0.2336086,0.2336086,,,,,,,,,,,,,,,,,,,0.018258667,0.00010299327,0.2336086,,0.04242679,,0.1797538,0.057140013,,,0.8209216,0.89846596,0.88412582,0.91421615,0.98711881,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,7.3303149e-06,0.22537311,0.22537311,,,,,,,,,,,,,,,,,,,0.018152873,9.1411739e-05,0.22537311,,0.047824119,,0.1653979,0.060755463,,,0.81157251,0.89379787,0.87756971,0.91195527,0.98522101,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,7.3172603e-06,0.2611282,0.2611282,,,,,,,,,,,,,,,,,,,0.018208822,9.0189457e-05,0.2611282,,0.044360719,,0.20587538,0.054460517,,,0.79646663,0.88132973,0.86120256,0.90665055,0.98743426,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,7.3041874e-06,0.24571512,0.24571512,,,,,,,,,,,,,,,,,,,0.018164063,8.7274006e-05,0.24571512,,0.04897606,,0.18452948,0.061047924,,,0.80053235,0.88646071,0.87480238,0.90034316,0.98495295,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,7.2910963e-06,0.23450055,0.23450055,,,,,,,,,,,,,,,,,,,0.018260701,9.4412389e-05,0.23450055,,0.046753884,,0.1757134,0.060166329,,,0.81737471,0.89361755,0.87895185,0.91049412,0.98627897,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,7.2779873e-06,0.21180724,0.21180724,,,,,,,,,,,,,,,,,,,0.018330892,8.9132901e-05,0.21180724,,0.04468998,,0.1553691,0.058740829,,,0.82425719,0.90156149,0.88794673,0.91656888,0.98648901,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,7.2648603e-06,0.25306674,0.25306674,,,,,,,,,,,,,,,,,,,0.018289185,9.5328096e-05,0.25306674,,0.04221427,,0.19969278,0.055798422,,,0.80105568,0.88426783,0.86076661,0.9123241,0.98717752,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,7.2517155e-06,0.2403446,0.2403446,,,,,,,,,,,,,,,,,,,0.018353271,9.243001e-05,0.2403446,,0.045118003,,0.18411266,0.055569687,,,0.79531115,0.87994811,0.86481986,0.89758937,0.98629605,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,7.2385531e-06,0.23157906,0.23157906,,,,,,,,,,,,,,,,,,,0.018416341,8.7876087e-05,0.23157906,,0.049026572,,0.16997675,0.062878664,,,0.81060391,0.89339971,0.88281428,0.90533801,0.98487035,1,1,1024,4,0.28696438,0.28696438,,,,,,,,,,,,,,,,,,,0.018440636,7.251731e-05,0.28696438,,0.071426436,,0.19912711,0.082054173,,,0.7588938,0.84963585,0.82129744,0.90652432,0.98144895,1,1,1024,4
380,7.2253731e-06,0.22803221,0.22803221,,,,,,,,,,,,,,,,,,,0.018347168,9.2591416e-05,0.22803221,,0.041879909,,0.17545257,0.053498691,,,0.8165829,0.89610427,0.8789706,0.91548155,0.98744303,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,7.2121759e-06,0.20959063,0.20959063,,,,,,,,,,,,,,,,,,,0.018247477,8.6678451e-05,0.20959063,,0.042048387,,0.15654021,0.055010141,,,0.82749755,0.90278552,0.8937641,0.9130386,0.98694105,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,7.1989613e-06,0.22737869,0.22737869,,,,,,,,,,,,,,,,,,,0.018260701,9.5850767e-05,0.22737869,,0.041646248,,0.17522153,0.052554577,,,0.80514104,0.88585845,0.87275714,0.90135189,0.98799913,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,7.1857297e-06,0.24055403,0.24055403,,,,,,,,,,,,,,,,,,,0.018174235,9.3338261e-05,0.24055403,,0.047852915,,0.18051055,0.060952829,,,0.81198229,0.89219608,0.8754758,0.91151093,0.98491938,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,7.1724811e-06,0.24436466,0.24436466,,,,,,,,,,,,,,,,,,,0.018187459,8.5045097e-05,0.24436466,,0.04680166,,0.18589297,0.058350113,,,0.79915425,0.88443126,0.86713371,0.90549812,0.98636017,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,7.1592156e-06,0.23225871,0.23225871,,,,,,,,,,,,,,,,,,,0.01818339,9.0941133e-05,0.23225871,,0.043162884,,0.17811075,0.05492536,,,0.80555061,0.88954161,0.87215034,0.9093192,0.98685944,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,7.1459334e-06,0.22096443,0.22096443,,,,,,,,,,,,,,,,,,,0.018151855,8.7679804e-05,0.22096443,,0.045093717,,0.16441663,0.057270451,,,0.81554412,0.8931131,0.87635159,0.91312187,0.98626211,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,7.1326347e-06,0.24765601,0.24765601,,,,,,,,,,,,,,,,,,,0.018143717,8.294905e-05,0.24765601,,0.045415189,,0.19088693,0.05676944,,,0.78675784,0.87654449,0.8556008,0.90095139,0.98643963,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,7.1193195e-06,0.22437039,0.22437039,,,,,,,,,,,,,,,,,,,0.018201701,8.5764476e-05,0.22437039,,0.042695697,,0.17046183,0.056064317,,,0.8092867,0.8910148,0.87794959,0.90536639,0.98721636,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,7.105988e-06,0.23725743,0.23725743,,,,,,,,,,,,,,,,,,,0.01823527,8.7480696e-05,0.23725743,,0.046267351,,0.17936703,0.058115235,,,0.80710902,0.8905753,0.87814029,0.90459355,0.9864034,1,1,1024,4,0.28509204,0.28509204,,,,,,,,,,,,,,,,,,,0.018249992,6.8866901e-05,0.28509204,,0.0697976,,0.19879969,0.082473759,,,0.76118066,0.8519254,0.84065694,0.8876209,0.98178195,1,1,1024,4
390,7.0926403e-06,0.249781,0.249781,,,,,,,,,,,,,,,,,,,0.018270874,8.6958792e-05,0.249781,,0.043051571,,0.19577403,0.054777017,,,0.79043186,0.879637,0.85828929,0.90370784,0.98733286,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,7.0792766e-06,0.22423833,0.22423833,,,,,,,,,,,,,,,,,,,0.018286133,9.1282924e-05,0.22423833,,0.045620655,,0.16673467,0.059415028,,,0.81139658,0.89198151,0.87752276,0.9084737,0.98599138,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,7.065897e-06,0.2361196,0.2361196,,,,,,,,,,,,,,,,,,,0.01827596,8.9509953e-05,0.2361196,,0.046697667,,0.17728716,0.060673886,,,0.81333028,0.89266248,0.87775368,0.90912116,0.98574585,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,7.0525017e-06,0.22649929,0.22649929,,,,,,,,,,,,,,,,,,,0.018311564,8.8723831e-05,0.22649929,,0.045399387,,0.16908226,0.060088196,,,0.81887746,0.89738653,0.88248165,0.91405815,0.98603655,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,7.0390906e-06,0.2319956,0.2319956,,,,,,,,,,,,,,,,,,,0.01836141,9.3672361e-05,0.2319956,,0.041226424,,0.18014338,0.053128996,,,0.80852443,0.88641368,0.87508299,0.90579808,0.9876273,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,7.0256641e-06,0.22324389,0.22324389,,,,,,,,,,,,,,,,,,,0.018286133,8.7348491e-05,0.22324389,,0.04685313,,0.1644233,0.0598373,,,0.81867167,0.89562996,0.88594045,0.90709245,0.9854308,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,7.0122223e-06,0.2274989,0.2274989,,,,,,,,,,,,,,,,,,,0.018227132,9.2450635e-05,0.2274989,,0.043070326,,0.17338515,0.055217139,,,0.80803521,0.89008325,0.87201,0.91164618,0.98711645,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,6.9987652e-06,0.25543825,0.25543825,,,,,,,,,,,,,,,,,,,0.018185425,8.137916e-05,0.25543825,,0.046634082,,0.19730604,0.05749062,,,0.79477422,0.88222643,0.86417765,0.90342042,0.98581282,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6.985293e-06,0.23388719,0.23388719,,,,,,,,,,,,,,,,,,,0.018145752,8.3660994e-05,0.23388719,,0.042134239,,0.1811321,0.053104281,,,0.7986318,0.8852646,0.87045894,0.9023985,0.98781594,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,6.9718058e-06,0.20891473,0.20891473,,,,,,,,,,,,,,,,,,,0.018173218,8.1936208e-05,0.20891473,,0.047831901,,0.14875249,0.0616517,,,0.81690812,0.89747352,0.88949059,0.9079595,0.98454601,1,1,1024,4,0.28100291,0.28100291,,,,,,,,,,,,,,,,,,,0.018117068,6.0140686e-05,0.28100291,,0.072004471,,0.19268755,0.081554418,,,0.76201586,0.85209275,0.82720997,0.90506304,0.98147658,1,1,1024,4
400,6.9583039e-06,0.2159165,0.2159165,,,,,,,,,,,,,,,,,,,0.018135579,8.0605736e-05,0.2159165,,0.045455238,,0.15850119,0.059800346,,,0.81532746,0.89612072,0.88551922,0.90776228,0.98586814,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,6.9447872e-06,0.21488532,0.21488532,,,,,,,,,,,,,,,,,,,0.018161011,7.5569821e-05,0.21488532,,0.038375959,,0.16689958,0.048048881,,,0.81954747,0.89756057,0.88481946,0.91177189,0.98863736,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,6.931256e-06,0.22799481,0.22799481,,,,,,,,,,,,,,,,,,,0.018155924,7.4704889e-05,0.22799481,,0.044083256,,0.17309363,0.05408962,,,0.80086577,0.88464294,0.87163797,0.90001641,0.9864285,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,6.9177104e-06,0.22417465,0.22417465,,,,,,,,,,,,,,,,,,,0.0181427,8.0545395e-05,0.22417465,,0.041913287,,0.17118167,0.055398489,,,0.81426482,0.89282471,0.87252001,0.91646126,0.98719716,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,6.9041505e-06,0.20101127,0.20101127,,,,,,,,,,,,,,,,,,,0.018168132,7.5375027e-05,0.20101127,,0.039011422,,0.15148558,0.052571361,,,0.82439793,0.90252265,0.89738887,0.9088797,0.98804041,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,6.8905765e-06,0.2231056,0.2231056,,,,,,,,,,,,,,,,,,,0.01823527,7.9983127e-05,0.2231056,,0.046626589,,0.16393778,0.062706161,,,0.81607986,0.89543249,0.88318996,0.90968058,0.98527453,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,6.8769884e-06,0.22125655,0.22125655,,,,,,,,,,,,,,,,,,,0.018426514,8.2696271e-05,0.22125655,,0.044028743,,0.1657678,0.057300008,,,0.80821443,0.8903709,0.87600479,0.90652651,0.98668077,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,6.8633865e-06,0.21211555,0.21211555,,,,,,,,,,,,,,,,,,,0.018563843,9.1684967e-05,0.21211555,,0.038934522,,0.16289424,0.051433909,,,0.8312391,0.90532377,0.89317088,0.91889197,0.98818154,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,6.8497709e-06,0.23056157,0.23056157,,,,,,,,,,,,,,,,,,,0.018655396,9.0379318e-05,0.23056157,,0.043128455,,0.17613927,0.056469278,,,0.8042534,0.88698877,0.8756359,0.9011311,0.9867551,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
