# model=B23TFCUCCMFGMLiteModel tfcu=ccm_lite lora_rank=32 input_size=512 num_clips=4 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318243477 params_trainable=14444213
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
370,7.3563687e-06,0.34003769,0.2839958,0.05604189,0.0628016,0.21318453,0.19551252,0.066005066,0.050164788,0.2091859,0.17141325,0.78326078,0.8734757,0.84395226,0.9074809,0.98389715,,,,,,
371,7.3433511e-06,0.3380904,0.28280967,0.055280737,0.063997198,0.21282248,0.19119946,0.060770757,0.051730506,0.21007753,0.17293594,0.80230024,0.88599848,0.85761812,0.92041275,0.98491082,,,,,,
372,7.3303149e-06,0.31888958,0.26463051,0.054259063,0.066830048,0.20280133,0.18717995,0.06515788,0.056003864,0.19195548,0.15847752,0.79553699,0.8832017,0.85647033,0.91419226,0.98381441,,,,,,
373,7.3172603e-06,0.38495102,0.32146791,0.063483106,0.063087172,0.24382299,0.22491619,0.066660117,0.050683775,0.24020268,0.20166297,0.76321487,0.85799845,0.82841294,0.89359572,0.98408705,,,,,,
374,7.3041874e-06,0.35517733,0.29481733,0.060359998,0.069029673,0.23032554,0.20970376,0.064651363,0.052582429,0.21842019,0.18092046,0.76964932,0.86375346,0.8333823,0.89867581,0.98372061,,,,,,
375,7.2910963e-06,0.31737405,0.26380753,0.05356652,0.065681396,0.19979009,0.18504438,0.062024173,0.053093171,0.19268115,0.16075158,0.80841489,0.88947596,0.86403474,0.92223441,0.9843773,,,,,,
376,7.2779873e-06,0.3185062,0.26402352,0.054482684,0.067231083,0.20827727,0.18672855,0.063527617,0.055258541,0.19237361,0.15798659,0.79024371,0.87914265,0.8524943,0.90971868,0.98375185,,,,,,
377,7.2648603e-06,0.36724867,0.30324197,0.064006701,0.069923902,0.25050041,0.22244644,0.070179668,0.057233643,0.22175285,0.18907122,0.77051775,0.86547896,0.83694537,0.89997044,0.98183466,,,,,,
378,7.2517155e-06,0.34532552,0.28677133,0.05855419,0.065702512,0.23194644,0.20193308,0.063488463,0.05290832,0.21226064,0.17415108,0.78394314,0.87365578,0.84265041,0.91072801,0.9838564,,,,,,
379,7.2385531e-06,0.318582,0.26337539,0.055206611,0.069544285,0.21180664,0.18830926,0.065474487,0.055712188,0.19058788,0.15846719,0.79157542,0.87923042,0.8544877,0.90773466,0.98351829,0.31181953,0.81067997,0.88704211,0.8643929,0.92097282,0.98488131
380,7.2253731e-06,0.3472375,0.29041494,0.056822561,0.061178559,0.21775087,0.1990858,0.059651116,0.04977335,0.21751374,0.17804819,0.78620418,0.87530343,0.84031524,0.91618769,0.98582592,,,,,,
381,7.2121759e-06,0.30706005,0.25188299,0.055177062,0.072212128,0.20547834,0.18840966,0.066087415,0.05792209,0.17991519,0.15117888,0.79979878,0.88559442,0.8674997,0.90634589,0.98242459,,,,,,
382,7.1989613e-06,0.32493069,0.27209876,0.052831932,0.057417127,0.20671285,0.18377288,0.059683204,0.045240375,0.20256806,0.16451519,0.78484701,0.87388445,0.84110563,0.91289102,0.98533361,,,,,,
383,7.1857297e-06,0.32652803,0.26913464,0.057393388,0.065586093,0.22238751,0.19857701,0.064252923,0.055455507,0.19579266,0.16448592,0.79763689,0.88387261,0.8568057,0.91542227,0.98344475,,,,,,
384,7.1724811e-06,0.34388641,0.28409479,0.059791613,0.070294068,0.23084948,0.20609866,0.065942924,0.056506722,0.20768807,0.17479626,0.78699563,0.87712738,0.85277636,0.90662853,0.98369648,,,,,,
385,7.1592156e-06,0.3268581,0.27124456,0.055613543,0.063785008,0.21732808,0.19184319,0.059724883,0.053358286,0.20004033,0.16669023,0.78982677,0.87766424,0.85238737,0.90747391,0.98496702,,,,,,
386,7.1459334e-06,0.33623225,0.27782072,0.058411532,0.067693596,0.22445532,0.20209703,0.067731302,0.052881247,0.20208506,0.16968911,0.78594837,0.87263847,0.84718087,0.90295497,0.98297184,,,,,,
387,7.1326347e-06,0.33538814,0.27885971,0.056528432,0.062767517,0.22278344,0.19556254,0.059682933,0.050474252,0.20713369,0.1715671,0.78136437,0.87344408,0.8441387,0.90892925,0.98549436,,,,,,
388,7.1193195e-06,0.33505031,0.27705696,0.057993345,0.065017757,0.22525539,0.20114399,0.061414275,0.054131315,0.20365468,0.17287724,0.78122323,0.87200676,0.84871465,0.89806057,0.98455604,,,,,,
389,7.105988e-06,0.33276947,0.27689688,0.055872595,0.064166077,0.21516517,0.19348864,0.063768704,0.050692323,0.2040388,0.16684937,0.79023003,0.8799064,0.84849616,0.91650536,0.98443292,0.31397648,0.80223565,0.8821186,0.86638062,0.90799605,0.9840021
390,7.0926403e-06,0.36023464,0.30069611,0.059538529,0.062022525,0.23482874,0.20797419,0.059650809,0.050860853,0.22584402,0.1869878,0.76513347,0.86227664,0.83045229,0.90100225,0.98550255,,,,,,
391,7.0792766e-06,0.33083625,0.27569942,0.055136832,0.062122897,0.20970721,0.19219591,0.058903214,0.054083167,0.20419601,0.16969665,0.79737668,0.8819407,0.85523845,0.91380966,0.98519569,,,,,,
392,7.065897e-06,0.28693144,0.23765079,0.049280651,0.063089926,0.1889221,0.16762777,0.059034615,0.050948126,0.17241249,0.14039386,0.81888291,0.89813625,0.87516118,0.92399823,0.98492821,,,,,,
393,7.0525017e-06,0.34005601,0.27809007,0.06196594,0.068774562,0.24812415,0.21341138,0.06640815,0.055490797,0.20168349,0.17439442,0.77012461,0.86157293,0.83813652,0.89103756,0.98266071,,,,,,
394,7.0390906e-06,0.33262461,0.27501729,0.057607316,0.062385432,0.22344259,0.20098322,0.061087997,0.052168366,0.20239476,0.1712664,0.78889628,0.87378355,0.84883122,0.90458229,0.98456844,,,,,,
395,7.0256641e-06,0.31758066,0.2620557,0.055524964,0.063826185,0.21790792,0.19123475,0.059443704,0.055806477,0.19153491,0.1621398,0.79153555,0.87521798,0.84930853,0.91305423,0.98474879,,,,,,
396,7.0122223e-06,0.33244971,0.27488875,0.057560962,0.067567869,0.21858444,0.19937476,0.069986705,0.055622265,0.19869465,0.16428704,0.78861267,0.87714386,0.84941919,0.91104438,0.98271181,,,,,,
397,6.9987652e-06,0.35917027,0.29514365,0.06402662,0.072973657,0.24627604,0.22207725,0.074016174,0.060069685,0.21332536,0.17899873,0.76282953,0.85934978,0.82603465,0.89850987,0.9815772,,,,,,
398,6.985293e-06,0.36396112,0.30239193,0.061569189,0.062887706,0.23947879,0.21653239,0.06606575,0.051840906,0.22394428,0.1881932,0.76350865,0.86146973,0.83118136,0.89839925,0.98441279,,,,,,
399,6.9718058e-06,0.32575811,0.26800605,0.057752059,0.064850856,0.22693149,0.19960199,0.067942957,0.055395802,0.19331111,0.16207049,0.77395895,0.86806634,0.84181866,0.90009181,0.98307278,0.30203399,0.80961123,0.88585514,0.85938307,0.925725,0.98458718
400,6.9583039e-06,0.32750871,0.26839317,0.059115539,0.068823084,0.23597062,0.20217349,0.065442085,0.055458436,0.19458743,0.16382965,0.77532485,0.86909306,0.84360478,0.89797537,0.98277935,,,,,,
401,6.9447872e-06,0.33256538,0.27474969,0.057815683,0.061436146,0.22115223,0.20307228,0.066187732,0.050006592,0.20042655,0.16864146,0.77658914,0.86884546,0.84198882,0.90185723,0.98415486,,,,,,
402,6.931256e-06,0.32961234,0.27484611,0.054766232,0.059396481,0.21299263,0.19088476,0.056321056,0.047357691,0.20550741,0.17037265,0.78617615,0.8761964,0.848327,0.90929704,0.98597147,,,,,,
403,6.9177104e-06,0.30306953,0.25175161,0.051317912,0.060172107,0.20130438,0.17617741,0.057103428,0.049859662,0.18521748,0.15251731,0.8106304,0.89180353,0.86763796,0.91920483,0.98521225,,,,,,
404,6.9041505e-06,0.29039842,0.23977876,0.050619664,0.058362175,0.19795912,0.17442745,0.056411179,0.051339821,0.17485929,0.14506453,0.80041525,0.88609894,0.86219449,0.9125489,0.98606088,,,,,,
405,6.8905765e-06,0.28677481,0.23511442,0.051660383,0.067824122,0.19100303,0.17663909,0.063639386,0.051948221,0.16739023,0.14056133,0.80563845,0.88728572,0.86548853,0.91180481,0.98446604,,,,,,
406,6.8769884e-06,0.32963966,0.27213402,0.057505636,0.060736884,0.22208878,0.20163754,0.060420819,0.049504283,0.20091352,0.16792224,0.77301243,0.8669964,0.83554476,0.90432636,0.98467286,,,,,,
407,6.8633865e-06,0.32140129,0.26530228,0.056099017,0.065072627,0.213252,0.19464577,0.06800738,0.052148181,0.19130751,0.16084423,0.79218228,0.8745602,0.85053138,0.90305701,0.98317952,,,,,,
408,6.8497709e-06,0.32404394,0.26829978,0.055744166,0.062301857,0.21926363,0.19275399,0.058427686,0.053807976,0.19797999,0.16517374,0.7877337,0.87721478,0.84884649,0.91106683,0.98467976,,,,,,
409,6.8361417e-06,0.28002866,0.22723036,0.052798291,0.066030463,0.21005962,0.17846131,0.060774808,0.054767733,0.16126981,0.13678992,0.80819089,0.89058062,0.86810134,0.91566156,0.98333148,0.30530476,0.80867506,0.88657363,0.88153543,0.8992101,0.98518207
410,6.822499e-06,0.33337766,0.27426945,0.059108207,0.065952992,0.2266029,0.2059138,0.058958094,0.055374627,0.2017595,0.17362358,0.78732487,0.87462519,0.85154743,0.90442061,0.98557829,,,,,,
411,6.808843e-06,0.31396816,0.25880305,0.055165108,0.065955744,0.21220125,0.18979735,0.064775816,0.056258415,0.1870394,0.15468488,0.79580794,0.88253323,0.85466669,0.91552928,0.98396403,,,,,,
412,6.7951738e-06,0.33011106,0.27543871,0.054672356,0.057733993,0.21437622,0.19090072,0.059268977,0.045308014,0.20540156,0.16803229,0.79414705,0.88112846,0.85112298,0.91635861,0.98558445,,,,,,
413,6.7814916e-06,0.31194051,0.25509837,0.056842141,0.06846156,0.21005394,0.19746644,0.066449478,0.051791426,0.18331112,0.15396896,0.80437865,0.88878775,0.8683871,0.91359655,0.98262022,,,,,,
414,6.7677965e-06,0.31934193,0.2610858,0.058256133,0.06474219,0.22829224,0.2018365,0.065478018,0.052027535,0.18853887,0.16001894,0.78044329,0.87294885,0.84789951,0.90194922,0.983467,,,,,,
415,6.7540886e-06,0.28913632,0.23931655,0.049819772,0.059051351,0.19333219,0.17124013,0.056498059,0.050372125,0.17454438,0.14483659,0.80591889,0.8892161,0.86647325,0.91573846,0.98600242,,,,,,
416,6.7403681e-06,0.37927979,0.31345618,0.065823618,0.062633249,0.25777657,0.23335732,0.06697072,0.049055526,0.23287089,0.19870799,0.7489947,0.85100242,0.81727831,0.89125649,0.98326166,,,,,,
417,6.7266351e-06,0.31266579,0.2550462,0.057619589,0.065469768,0.2210118,0.2001101,0.060609644,0.055102672,0.18476244,0.1585677,0.78876251,0.8762703,0.85357214,0.90296461,0.98384024,,,,,,
418,6.7128897e-06,0.34100061,0.28199805,0.059002553,0.05962818,0.23168309,0.2072779,0.059555088,0.049587164,0.20952313,0.17629654,0.77144159,0.86527695,0.83186852,0.90753242,0.98454774,,,,,,
419,6.6991322e-06,0.32412568,0.26461067,0.059515014,0.070843257,0.22420734,0.2061016,0.068367245,0.053879886,0.18985974,0.16242662,0.79364079,0.88191487,0.8605145,0.90696916,0.98163163,0.29464216,0.81273988,0.88820833,0.87942538,0.90618983,0.98546301
420,6.6853625e-06,0.34173667,0.28055991,0.061176763,0.061883672,0.24793081,0.21295927,0.063785793,0.052483247,0.20596101,0.17416754,0.7637022,0.86048673,0.82931818,0.89668356,0.98329092,,,,,,
421,6.6715809e-06,0.3277901,0.27015721,0.057632893,0.061304376,0.22582184,0.20105681,0.06178954,0.05347455,0.19775631,0.16742474,0.77706319,0.86932988,0.84729415,0.89518844,0.9843324,,,,,,
422,6.6577875e-06,0.29790938,0.24320517,0.054704213,0.064464945,0.20357102,0.19039584,0.060684098,0.049481686,0.17496929,0.15235786,0.80747483,0.88067086,0.8671336,0.90237019,0.98371105,,,,,,
423,6.6439825e-06,0.29062954,0.23769317,0.052936373,0.065632384,0.20273217,0.18118263,0.061110451,0.052635541,0.17028588,0.14478364,0.79683149,0.88318528,0.86311531,0.90670559,0.98412193,,,,,,
424,6.6301659e-06,0.28353193,0.23327765,0.050254284,0.058931217,0.19915106,0.17201804,0.055497592,0.049615423,0.16983977,0.14123387,0.80285181,0.88608416,0.86119143,0.91408255,0.98558516,,,,,,
425,6.616338e-06,0.29195544,0.24061074,0.051344707,0.059555922,0.20318987,0.1761481,0.056979175,0.052696486,0.17493869,0.14638995,0.80428127,0.88838566,0.86859524,0.91167894,0.98518534,,,,,,
426,6.6024988e-06,0.32918216,0.27049994,0.058682214,0.062407329,0.22717105,0.20541464,0.062133081,0.050752363,0.1980927,0.16863928,0.77450252,0.86710881,0.84162655,0.89733851,0.9843926,,,,,,
427,6.5886485e-06,0.30677255,0.24951076,0.05726179,0.068208494,0.22630874,0.19562752,0.063673389,0.057324387,0.17827916,0.15398126,0.78873072,0.87821981,0.85889516,0.90053789,0.98363418,,,,,,
428,6.5747873e-06,0.29682295,0.24282262,0.054000337,0.064445449,0.21318869,0.18448178,0.059681324,0.054806696,0.17552233,0.14619312,0.80237449,0.88742762,0.85905278,0.9198656,0.98444789,,,,,,
429,6.5609152e-06,0.30302378,0.24880743,0.054216358,0.0629597,0.21365253,0.1861888,0.056942931,0.053686682,0.18156391,0.15359524,0.80383489,0.88651309,0.86267541,0.91479243,0.98498012,0.3041964,0.80132531,0.8818882,0.89365289,0.87864125,0.98440662
430,6.5470325e-06,0.30364179,0.24699716,0.056644628,0.066785593,0.2185545,0.19519172,0.062316955,0.053393376,0.17699359,0.15418041,0.78517963,0.87396304,0.85789173,0.89209797,0.983898,,,,,,
431,6.5331392e-06,0.28746283,0.23622811,0.051234722,0.059431821,0.1997164,0.17652859,0.05592278,0.051699941,0.17144607,0.14532831,0.79552269,0.88122153,0.86035884,0.9052729,0.98520654,,,,,,
432,6.5192355e-06,0.2855003,0.23383819,0.051662103,0.067114793,0.19574954,0.17581573,0.059193199,0.055206577,0.16765478,0.1415291,0.81610351,0.89578282,0.87432534,0.92077659,0.98423688,,,,,,
433,6.5053215e-06,0.34174703,0.27504453,0.0667025,0.072232467,0.25047877,0.23477656,0.083256328,0.053698705,0.19171616,0.16822699,0.76444769,0.85378158,0.8479135,0.88087164,0.97960409,,,,,,
434,6.4913974e-06,0.40910308,0.33302625,0.07607683,0.077429631,0.29606864,0.26765216,0.080963273,0.056026687,0.24154179,0.21299409,0.71309515,0.81284216,0.78629787,0.87134948,0.9793136,,,,,,
435,6.4774633e-06,0.3796822,0.30789308,0.071789118,0.074592195,0.27307571,0.25338056,0.10301212,0.055994811,0.21173061,0.18128595,0.74067657,0.83440871,0.79978336,0.88323979,0.97913154,,,,,,
436,6.4635194e-06,0.37736294,0.30308581,0.074277128,0.091205341,0.27660819,0.25663092,0.10365309,0.05846744,0.20613666,0.18176245,0.75802839,0.84772325,0.82478293,0.87626531,0.97382669,,,,,,
437,6.4495658e-06,0.34330176,0.27853322,0.064768541,0.073813014,0.23882041,0.22723109,0.073700278,0.056689065,0.19866138,0.17259172,0.75468122,0.85099522,0.83054036,0.88555565,0.98148991,,,,,,
438,6.4356026e-06,0.28977918,0.2365598,0.053219382,0.065908305,0.18697765,0.18639834,0.062021639,0.05719972,0.16854795,0.14210537,0.79480822,0.87784658,0.8506587,0.91391378,0.98360837,,,,,,
439,6.42163e-06,0.32385873,0.26523531,0.05862342,0.067891704,0.22473356,0.20298785,0.063406305,0.050445308,0.19314087,0.16412248,0.76805583,0.86065925,0.83692132,0.89367154,0.98375969,0.30140837,0.79608756,0.88223056,0.88843053,0.88799874,0.98451453
440,6.4076481e-06,0.31243557,0.25461241,0.057823163,0.066307042,0.22261468,0.20030861,0.065511688,0.0553033,0.18285776,0.15351652,0.77696271,0.86798993,0.83780292,0.90571866,0.98252233,,,,,,
441,6.3936571e-06,0.35666234,0.28793422,0.068728127,0.078941875,0.25259475,0.241021,0.093157071,0.061336193,0.19782866,0.17163294,0.75336,0.84685069,0.8198892,0.88361798,0.97687448,,,,,,
442,6.3796571e-06,0.34494976,0.28301239,0.061937372,0.06176748,0.23989492,0.21882939,0.066131497,0.04736893,0.20783436,0.17503469,0.76065873,0.85544173,0.82394507,0.89475894,0.98372176,,,,,,
443,6.3656482e-06,0.2612173,0.21281561,0.048401693,0.063953173,0.18086791,0.1648149,0.056219079,0.056673477,0.15091008,0.12647486,0.81979056,0.89734809,0.87512945,0.92612904,0.98467153,,,,,,
444,6.3516306e-06,0.34201654,0.28009776,0.061918771,0.062214267,0.23315429,0.22019814,0.067697021,0.05313468,0.20308507,0.1759699,0.76218627,0.8536089,0.83409024,0.88456458,0.98367866,,,,,,
445,6.3376044e-06,0.33662183,0.27249892,0.064122906,0.075151908,0.23973539,0.22310472,0.073949636,0.053616776,0.19376559,0.16857998,0.75457936,0.85327402,0.83136538,0.88809106,0.98033489,,,,,,
446,6.3235698e-06,0.32122518,0.26175663,0.059468545,0.067933726,0.23092247,0.20564524,0.071096615,0.055101429,0.18531575,0.16313676,0.77728751,0.86358446,0.85157813,0.88565512,0.98058119,,,,,,
447,6.3095269e-06,0.31572383,0.25726041,0.058463427,0.067873142,0.22015825,0.20334099,0.069531189,0.05033023,0.18348129,0.15731996,0.77887427,0.86850958,0.84739163,0.89384154,0.98284009,,,,,,
448,6.2954759e-06,0.29444695,0.23899455,0.055452408,0.066729999,0.21077634,0.19120295,0.062221195,0.054237728,0.17041818,0.14665057,0.79006996,0.87595311,0.85420221,0.90343859,0.98322887,,,,,,
449,6.2814168e-06,0.29649651,0.23821822,0.058278295,0.074570248,0.22475309,0.19791807,0.06859709,0.061583167,0.16535724,0.1466248,0.79811823,0.88214142,0.86782337,0.90184597,0.9813892,0.26373992,0.81413901,0.89249973,0.85694174,0.94299257,0.98710824
450,6.2673499e-06,0.29587015,0.24232258,0.053547568,0.064921183,0.20460444,0.18412614,0.057554754,0.049377912,0.17615957,0.14989476,0.79511955,0.88015658,0.86405857,0.90192855,0.98478111,,,,,,
451,6.2532752e-06,0.30748828,0.24909667,0.058391608,0.066672379,0.22967999,0.20120184,0.064915149,0.052097119,0.17835387,0.15235331,0.77669427,0.86720522,0.84092912,0.89808163,0.98248482,,,,,,
452,6.239193e-06,0.28790646,0.23651429,0.051392179,0.058559365,0.19723908,0.17837144,0.058157219,0.049360575,0.17120185,0.14414872,0.8014153,0.88285452,0.86055326,0.91030602,0.98601983,,,,,,
453,6.2251033e-06,0.35711675,0.28949775,0.067619008,0.070559901,0.26119974,0.23751514,0.07390632,0.05273934,0.20754033,0.18546679,0.74926415,0.84373525,0.82973551,0.86623456,0.98182551,,,,,,
454,6.2110063e-06,0.26728004,0.21599205,0.051287987,0.067550218,0.18696352,0.17592394,0.062650214,0.055385257,0.15026465,0.13047249,0.8169895,0.89450809,0.88398569,0.911775,0.98332205,,,,,,
455,6.1969021e-06,0.34375342,0.28112166,0.06263176,0.059396423,0.2490927,0.22118741,0.067253119,0.048712431,0.20393122,0.18128508,0.76390407,0.83773089,0.81683847,0.89205244,0.98341478,,,,,,
456,6.182791e-06,0.34355598,0.28188655,0.061669437,0.062355563,0.2518549,0.21420567,0.063240671,0.048265586,0.20663297,0.18196698,0.76748238,0.85102856,0.8362796,0.87062695,0.98448009,,,,,,
457,6.1686729e-06,0.30564978,0.24974948,0.055900302,0.065366433,0.21398344,0.19332243,0.061122517,0.054080747,0.18040659,0.15334759,0.78645684,0.8740278,0.85279125,0.90045295,0.98313408,,,,,,
458,6.1545481e-06,0.41412851,0.33862313,0.075505381,0.065789958,0.29002447,0.2721258,0.072541275,0.049296386,0.25017222,0.22392911,0.71699703,0.80524896,0.7844194,0.85077476,0.98229167,,,,,,
459,6.1404168e-06,0.29271696,0.23695992,0.055757033,0.069544847,0.22167009,0.18859521,0.063097898,0.05640609,0.16789726,0.145264,0.8052918,0.88549663,0.86692652,0.91071337,0.98440393,0.26076179,0.82122891,0.89711587,0.87637963,0.9281043,0.98723338
460,6.126279e-06,0.27959152,0.22714964,0.05244187,0.063090083,0.20051927,0.18053449,0.060557729,0.051545548,0.16127211,0.13933418,0.79998769,0.88279517,0.86682722,0.90286015,0.98471308,,,,,,
461,6.1121348e-06,0.36122183,0.29008288,0.071138946,0.078408026,0.27005203,0.24897769,0.079237681,0.057188659,0.20477844,0.18553647,0.74443411,0.83446017,0.81950497,0.85412628,0.9793362,,,,,,
462,6.0979845e-06,0.29127469,0.23417093,0.057103753,0.07158448,0.2141954,0.19617767,0.063738779,0.052209035,0.16535024,0.14559976,0.79468155,0.87441075,0.8579397,0.89799848,0.98229001,,,,,,
463,6.0838282e-06,0.29459098,0.2398263,0.054764689,0.061981012,0.2133181,0.18950341,0.057037147,0.053970507,0.17399882,0.14606663,0.78883898,0.87466023,0.84677385,0.91114625,0.98553041,,,,,,
464,6.069666e-06,0.2966386,0.2398799,0.0567587,0.066782587,0.21789001,0.1959297,0.064008753,0.053629774,0.16968692,0.15072066,0.78145483,0.87173952,0.86096735,0.88709316,0.98321838,,,,,,
465,6.0554981e-06,0.28802851,0.23217797,0.055850541,0.069757176,0.20943342,0.19201576,0.060412004,0.051823635,0.1650122,0.14593109,0.80252675,0.87484092,0.85829498,0.89813364,0.98228134,,,,,,
466,6.0413246e-06,0.28913373,0.23375726,0.055376465,0.063282052,0.21788145,0.19077093,0.06232321,0.052149665,0.16598177,0.1439572,0.79119098,0.87634922,0.86001025,0.9001876,0.98405272,,,,,,
467,6.0271456e-06,0.30056101,0.2441291,0.056431914,0.063017761,0.22262602,0.19499418,0.062670644,0.048356533,0.17522695,0.15156674,0.78755818,0.87093924,0.8519148,0.89499661,0.98284273,,,,,,
468,6.0129613e-06,0.2577852,0.21112755,0.046657655,0.057132767,0.17802444,0.16021577,0.054089899,0.054267026,0.15102618,0.12458182,0.82015551,0.8978068,0.87315843,0.92849871,0.98642092,,,,,,
469,5.9987719e-06,0.29461933,0.23936277,0.055256558,0.067656107,0.20375125,0.19151692,0.05795955,0.049003833,0.17287383,0.15079294,0.78593614,0.87505598,0.85775046,0.8963431,0.98455321,0.27267141,0.81561073,0.89385117,0.88060828,0.91755123,0.98688256
470,5.9845774e-06,0.29684615,0.24241229,0.054433855,0.060669123,0.20574146,0.19039934,0.063937003,0.050692,0.17339719,0.147214,0.79144948,0.87575489,0.85332443,0.90511916,0.98455915,,,,,,
471,5.9703781e-06,0.33466863,0.27052875,0.06413988,0.07014663,0.23965719,0.22571178,0.080686893,0.050728248,0.18928975,0.16643157,0.76158381,0.85534638,0.83592054,0.87853441,0.98008633,,,,,,
472,5.956174e-06,0.33489803,0.26922031,0.065677726,0.074262301,0.2585386,0.22662282,0.072126786,0.053436195,0.19148842,0.16826532,0.76351799,0.85568738,0.83230569,0.88752207,0.97964849,,,,,,
473,5.9419653e-06,0.3029866,0.24499713,0.057989463,0.069792584,0.2203073,0.19997419,0.064911862,0.059146438,0.17418913,0.14740046,0.77243598,0.86637769,0.83390519,0.90536145,0.98228277,,,,,,
474,5.9277522e-06,0.35683129,0.28855696,0.068274327,0.072384137,0.26162643,0.23977295,0.075446565,0.05742703,0.2054745,0.18372563,0.74392303,0.83559556,0.81517044,0.85930814,0.98200881,,,,,,
475,5.9135348e-06,0.39510764,0.31824514,0.076862497,0.074660394,0.28541829,0.27562771,0.078852472,0.057567571,0.22866697,0.20758399,0.72107953,0.81729667,0.79012791,0.85649311,0.97863029,,,,,,
